-61,-73,-73,-74.5,-76,-79,-84.5,-86,-999
-70.5,-75.5,-76,-76.5,-77,-78.5,-81,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-72.5,-64,-65.5,-72.5,-65.5,-67.5,-62,-999
-62,-90.5,-66.5,-64,-999,-63.5,-71.5,-90.5,-999
-63,-65,-999,-69,-999,-66.5,-72.5,-75.5,-999
-57,-76,-74,-76.5,-76.5,-77,-65.5,-76.5,-999
-63.5,-82,-87.5,-86,-999,-76,-76.5,-81.5,-999
-73,-90.5,-70.5,-90.5,-90,-89.5,-80.5,-90,-999
-65,-76,-74.5,-77,-999,-85,-999,-90,-999
-71.5,-92.5,-81.5,-93.5,-91,-93,-73.5,-91.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-61,-61.5,-64,-68.5,-75,-73,-999
-60.5,-83.5,-76,-51,-83,-50.5,-67,-73,-999
-62,-72,-999,-59,-999,-58,-63,-75,-999
-62,-70.5,-63,-999,-70.5,-66,-74,-62.5,-999
-62.5,-74,-90,-60.5,-999,-61.5,-79,-87.5,-999
-67,-87,-77.5,-61,-85.5,-61.5,-90.5,-77,-999
-71,-90.5,-66.5,-79.5,-89,-77,-999,-67,-999
-72,-85.5,-77.5,-61.5,-86.5,-61.5,-79,-79,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-68.5,-57.5,-63,-62.5,-64.5,-58.5,-999
-61,-999,-68.5,-52.5,-73.5,-67.5,-68,-75.5,-999
-58,-65.5,-999,-61.5,-94,-74,-66.5,-80.5,-999
-61,-51.5,-64,-999,-61,-61.5,-79.5,-68.5,-999
-63.5,-74,-999,-64,-999,-71.5,-79,-80,-999
-66,-69.5,-77.5,-61,-72,-999,-76.5,-65,-999
-70.5,-68.5,-72,-84,-79.5,-77.5,-999,-87,-999
-79.5,-71,-85.5,-65.5,-76.5,-61.5,-82,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-60,-58.5,-59.5,-62.5,-74,-68,-68,-999
-61,-999,-65,-51,-70.5,-71,-67.5,-51,-999
-65,-65.5,-999,-60.5,-82.5,-82,-66,-59,-999
-59.5,-53.5,-62,-999,-60,-59,-60.5,-62.5,-999
-62.5,-70,-83,-58.5,-999,-76.5,-81,-57.5,-999
-72.5,-69.5,-80,-61.5,-74.5,-74,-73,-62,-999
-71.5,-68.5,-70,-80,-78,-77.5,-66.5,-74,-999
-66.5,-70,-86,-64.5,-77.5,-77.5,-76,-62.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-66,-70,-52,-58,-52.5,-53,-67.5,-999
-59,-999,-75.5,-56.5,-67.5,-70.5,-70.5,-76.5,-999
-53,-73.5,-999,-62,-83,-88,-67.5,-89,-999
-54.5,-52,-60.5,-999,-57.5,-60.5,-75,-64.5,-999
-60.5,-68,-85.5,-61,-999,-71,-77,-77,-999
-71.5,-73,-90,-64,-71.5,-999,-74,-62.5,-999
-70.5,-68,-68,-75.5,-80,-74.5,-999,-87.5,-999
-65,-72.5,-80,-69.5,-75.5,-61.5,-85,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-64,-75.5,-80,-56.5,-90,-79.5,-90,-999
-60.5,-999,-68.5,-59,-81.5,-61,-61.5,-82,-999
-64.5,-73.5,-999,-61.5,-75.5,-62,-63.5,-65,-999
-50.5,-61,-62,-999,-55.5,-62,-68,-68.5,-999
-57.5,-82,-77.5,-53.5,-999,-55.5,-56.5,-90,-999
-72.5,-72.5,-79.5,-61,-66,-61,-61,-72.5,-999
-73,-87,-91,-67.5,-67,-68,-69,-77,-999
-65.5,-78,-75,-64.5,-71,-64,-63.5,-77,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-73.5,-75,-84.5,-61,-999,-999,-84.5,-999
-63,-999,-58.5,-84.5,-62.5,-999,-74.5,-90,-999
-63,-52.5,-999,-76.5,-70,-999,-999,-81.5,-999
-67.5,-73,-73,-999,-64.5,-88.5,-84,-90,-999
-53,-65.5,-76,-72.5,-999,-86,-85,-86.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999
-64,-74,-81.5,-83,-67,-78.5,-92.5,-78.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-57.5,-67,-57.5,-57.5,-76,-57.5,-74,-999
-65.5,-999,-52.5,-86.5,-61.5,-999,-999,-86,-999
-65.5,-50,-90.5,-84,-71.5,-999,-999,-86.5,-999
-75,-83,-78,-999,-73,-999,-999,-79.5,-999
-50.5,-58,-88,-71.5,-999,-999,-999,-91.5,-999
-71,-82,-80,-81.5,-82.5,-999,-999,-66.5,-999
-72,-69.5,-76.5,-87,-69,-999,-999,-82.5,-999
-72.5,-88.5,-79.5,-84,-76,-999,-999,-79.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-74,-71,-74,-60,-66,-61.5,-65.5,-999
-69.5,-58,-60.5,-57.5,-57.5,-78,-57.5,-79,-999
-63.5,-63,-999,-62,-62,-79.5,-61.5,-76.5,-999
-69.5,-69.5,-71,-70,-70.5,-76,-70,-76,-999
-44.5,-54,-56.5,-63,-999,-61.5,-53,-62,-999
-72.5,-82.5,-63.5,-81.5,-81,-63,-81,-63,-999
-70.5,-68.5,-77.5,-68,-68,-84.5,-67.5,-83.5,-999
-82,-70.5,-87.5,-70,-70,-63,-69.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-65.5,-65.5,-66,-66.5,-67,-66.5,-66.5,-999
-70,-999,-59,-77.5,-58,-76.5,-75,-75,-999
-69,-61.5,-999,-73,-63.5,-75,-72.5,-76.5,-999
-70,-78.5,-70.5,-999,-71,-81,-89,-80.5,-999
-45.5,-51.5,-56,-64.5,-999,-65,-66,-64.5,-999
-73.5,-77,-70.5,-999,-93.5,-64,-78.5,-64.5,-999
-60.5,-71,-73,-84.5,-72,-73,-999,-72,-999
-67,-85,-74,-86.5,-75,-63.5,-75.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-66.5,-66.5,-66.5,-66,-66,-61.5,-66.5,-999
-70.5,-62.5,-62.5,-62.5,-62.5,-62.5,-62,-62,-999
-71,-68,-68.5,-69,-69.5,-69.5,-69.5,-69.5,-999
-68,-73.5,-73.5,-74.5,-75.5,-76.5,-77,-78.5,-999
-50,-58,-66,-60.5,-999,-76.5,-66.5,-70,-999
-70,-93.5,-88.5,-75,-999,-91.5,-88.5,-87,-999
-60,-72.5,-73,-74,-74.5,-75,-74.5,-74,-999
-62.5,-83,-82.5,-82.5,-82,-82,-82,-82.5,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-60.5,-61,-62.5,-62.5,-60.5,-60.5,-64.5,-999
-80,-63,-62.5,-62.5,-62,-62,-78.5,-62,-999
-65,-68.5,-69,-69.5,-70,-70.5,-66,-71,-999
-69.5,-75,-74.5,-74.5,-74.5,-75,-77,-76.5,-999
-50.5,-58,-74,-74,-999,-71,-58.5,-69,-999
-71.5,-90,-89,-87.5,-87,-86.5,-86,-87,-999
-62.5,-74,-73.5,-73,-72.5,-73,-999,-73,-999
-62,-82.5,-83,-83.5,-83.5,-84.5,-73,-85,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62,-78.5,-71,-60.5,-74,-60.5,-67,-999
-72,-58,-58,-58,-57.5,-57.5,-74.5,-79,-999
-69,-70,-70,-70,-70,-69.5,-68.5,-80.5,-999
-71.5,-68.5,-68.5,-68.5,-69,-69,-88,-78.5,-999
-50,-53.5,-67,-59,-999,-53.5,-56.5,-73.5,-999
-72,-90.5,-91.5,-91.5,-90,-92,-76,-66,-999
-60.5,-66.5,-66.5,-66.5,-66.5,-66.5,-999,-75,-999
-61,-83.5,-84,-84.5,-84,-83.5,-72,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-64,-64.5,-65,-66.5,-67,-68.5,-67,-999
-63.5,-57.5,-65,-79.5,-59,-63.5,-60.5,-82.5,-999
-68,-69,-999,-66,-70.5,-72.5,-72.5,-83.5,-999
-71,-70.5,-76,-999,-73,-74,-78.5,-79.5,-999
-50.5,-49.5,-70,-62,-999,-70,-60.5,-74,-999
-75.5,-80.5,-80.5,-72.5,-79,-999,-78,-68.5,-999
-60.5,-69.5,-82,-82,-69.5,-999,-69,-77.5,-999
-62,-79,-87.5,-76.5,-80.5,-64.5,-79.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-81,-67,-82,-999,-82.5,-82,-66,-999
-63,-79,-80,-78,-78.5,-79.5,-80.5,-79,-999
-62,-77,-84,-68,-999,-84.5,-86,-76.5,-999
-71,-70,-69,-68,-68,-67.5,-68,-73,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999
-76,-78,-79.5,-82,-999,-999,-91,-62.5,-999
-61,-77.5,-92.5,-86,-83.5,-81,-81,-75.5,-999
-66,-76,-76.5,-76.5,-77,-77.5,-79,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-61,-63.5,-63.5,-64.5,-67.5,-73,-67.5,-999
-63,-85.5,-68,-86.5,-86.5,-85,-85.5,-68,-999
-64,-76.5,-999,-70.5,-999,-77,-66.5,-76.5,-999
-61.5,-75,-68,-75,-999,-74,-73.5,-62,-999
-69,-88,-89.5,-73,-999,-87.5,-81,-82.5,-999
-77,-90.5,-74,-89.5,-999,-88,-87.5,-61.5,-999
-61.5,-81,-79,-82.5,-999,-83.5,-999,-73,-999
-66.5,-91,-76,-91.5,-999,-82.5,-93.5,-999,-999
-999,-999,-999,-999,-999,-999,-999,-999,-999

-999,-62.5,-63,-61,-66.5,-75.5,-72,-75,-999
-61.5,-999,-67,-68,-70,-65.5,-73,-65.5,-999
-60.5,-64,-999,-60,-60,-74,-67,-73,-999
-61.5,-55,-62.5,-62,-62,-62,-68,-62.5,-999
-65,-72.5,-999,-62.5,-62.5,-74.5,-76.5,-75.5,-999
