-60,-73.5,-73.5,-999,-999,-84.5,-85,-38.5,-999,1.5,-42.5,7,1.5,8,0.1,940.5,929.3,17,26.5,-42.5,939.7,

-999,-999,-72.5,-72.5,-72.5,-72.5,-72,-73,-72.5,1.5,1.5,0,940.5,940.1,-4,8.5,13.6,-9,-21.9,-9.5,-12.9,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-20.4,3.1,2,940.5,940.1,3.1,29.6,940.1,27.6,22.6,10.6,34.6,
-63,-62,-75,-80.5,-999,-88,-75,-75.5,-73.5,0,-27,5,4.5,3.1,-1.5,-3,-5.5,-27,-22.5,10.9,-11.9,
-67,-88.5,-73.5,-999,-999,-61.5,-86,-86,-73.5,1.1,-20,5,8.5,29.6,-3,940.5,25.5,-20,-7.9,21.4,-11.9,
-77,-999,-71,-84,-999,-76.5,-72.5,-73,-72,-16.5,-5,5,18.5,940.1,-5.5,25.5,940.1,-5,-21.4,8.4,-13.4,
-67,-86.5,-49.5,-69.5,-999,-999,-57.5,-57.5,-49.5,1.5,-37,7,8.5,27.6,-27,11,940.1,917.5,-36.4,-37,-35.9,
-70.5,-81.5,-54,-81,-999,-56.5,-75,-75.5,-54.5,1.1,-21.9,9,12,22.6,-22.5,22.5,940.1,-25,-18.9,-16.9,-49.4,
-49,-69.5,-94.5,-83.5,-80,-44.5,-77,-999,-34.5,-21.5,-50.9,8,-9.5,10.6,18,25,21.1,-37,-16.9,934.4,-50.9,
-59.5,-93.5,-91.5,-81.5,-88.5,-50.5,-44.5,-44,-999,-33.9,-49.4,6,1,34.6,15,23,29.6,-31,-49.4,-20.6,913.6,

-999,-91,-91,-89,-88,-999,-999,-999,-999,1.5,1.5,0,940.5,3,6,-4.9,6.1,873.6,905.1,918.6,939,
-61.5,-999,-84.5,-91,-999,-84,-74,-74.5,-84,1.5,-19.9,6,3,918.8,19.8,-2.9,917.1,-41.4,-19.9,-5.9,24,
-64.5,-999,-91.5,-74,-90.5,-88,-80.5,-90.5,-89.5,-26.4,-19.9,3,6,918.8,26.8,-19.9,8.6,-37.4,-13.4,10.1,29.5,
-66.5,-999,-76,-76,-999,-60.5,-75,-999,-999,-20.2,-4.9,9,8,918.8,11.3,-17.9,-11.4,-64.9,-18.9,905.1,905.1,
-80.5,-999,-87.5,-82.5,-88,-88,-74.5,-88.5,-87.5,-4.7,-19.4,6,22,918.8,22.8,-11.4,6.1,-37.4,-19.4,8.1,27.5,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,-64.9,3,940.5,918.8,934.3,905.1,917.1,873.6,873.6,873.6,873.6,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-21.9,-18.9,3,940.5,918.8,934.3,905.1,917.1,873.6,905.1,905.1,905.1,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-65.4,-5.9,1,940.5,918.8,934.3,905.1,917.1,873.6,905.1,918.6,918.6,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,1.50142,0,940.5,918.8,934.3,905.1,917.1,873.6,905.1,918.6,939,

-999,-87.5,-84.5,-76,-999,-999,-999,-59,-61,1.5,1.5,0,940.5,9.5,4,-49.4,920.1,933.3,940.5,-8.5,-25.4,
-68,-87.5,-88,-999,-92,-999,-999,-999,-999,-19.7,-0.2,7,9.5,22.8,-5.2,6.8,13.1,933.3,934.3,-0.2,9.3,
-62.5,-59.5,-999,-999,-87,-999,-999,-999,-999,-19.7,-5.2,1,4,-5.2,919.3,873.6,8.1,919.3,919.3,919.3,912.6,
-67.5,-71.5,-999,-999,-85,-999,-999,-999,-999,-4.7,-49.4,9,9,6.8,919.3,873.6,6.1,873.6,873.6,-42.4,-38.9,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-19.7,4.1,7,940.5,934.3,919.3,873.6,920.1,920.1,920.1,4.1,7.6,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-65.4,17.3,7,940.5,934.3,919.3,873.6,920.1,933.3,933.3,17.3,20.8,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-18.9,19,8,940.5,934.3,919.3,873.6,920.1,933.3,940.5,33.5,19,
-50,-64.5,-999,-83,-83,-83,-92,-999,-72.5,-5.7,-13.9,8,-8.5,-0.2,919.3,-42.4,4.1,17.3,33.5,940.5,-13.9,
-61,-74,-999,-86.5,-86.5,-86.5,-77.5,-999,-999,1.5,-25.4,9,2.5,9.3,919.3,-38.9,7.6,20.8,19,940.5,912.6,

-999,-89,-72,-999,-87.5,-88.5,-89,-89,-87.5,1.5,1.5,0,940.5,-4.9,5.5,940.5,22.5,9.5,3.6,-8,3,
-66.5,-79,-79,-78.5,-999,-999,-999,-72,-73.5,-0.2,-19.4,8,8,-14.9,-15.4,20,905.1,-17.9,-2.4,-7.7,-19.4,
-64,-78.5,-999,-82,-999,-999,-999,-74,-70,-5.5,-9.7,8,5.5,-15.4,940.5,23.5,940.5,925.1,913.6,-5.7,-9.7,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,9,5,940.5,905.1,940.5,940.5,25.5,9,23,22.5,24,
-81,-999,-999,-84,-999,-999,-999,-72.5,-71.5,1.5,-8.2,8,22.5,905.1,940.5,25.5,940.5,925.1,913.6,-7.2,-8.2,
-68,-76,-999,-67.5,-999,-999,-76,-54.5,-49.5,1.5,-30.2,8,9.5,-17.9,940.5,9,940.5,925.1,-9.4,-25.2,-30.2,
-73.5,-91.5,-999,-81.5,-999,-999,-999,-76.5,-54,1.5,-25.7,8,15,-2.4,940.5,23,940.5,925.1,913.6,-3.2,-25.7,
-50.5,-89,-86.5,-81,-86.5,-999,-89,-999,-34.5,-13.9,-8,9,-8,-4.9,28,22.5,28,925.1,3.6,919.3,-45.2,
-61.5,-74.5,-91.5,-82.5,-999,-999,-75,-42.5,-999,-25.4,-45.2,7,3,-19.4,33,24,940.5,925.1,-10.4,-37.2,919.3,

-999,-999,-60.5,-60.5,-61,-60.5,-60.5,-61,-60.5,1.5,1.5,0,940.5,940.5,-7.8,-29,-24.6,-7.5,-33.4,-7.5,-5,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-19.7,-5.5,8,940.5,940.5,22,31.5,20.5,18.5,23,5.5,-5.5,
-65,-80.5,-999,-999,-80.5,-80.5,-79,-80.5,-999,-9.7,-5.1,4,6.5,22,930.7,14.7,-5.1,12.5,-14.9,5.2,10.2,
-71,-90,-83,-999,-89,-88.5,-74,-89.5,-999,1.5,3.4,4,12.5,31.5,14.7,909.5,3.4,20.5,-19.9,29.3,909.5,
-82.5,-79,-87,-999,-79,-79,-75,-79.5,-999,-8.3,-33.1,8,24,20.5,18.7,909.5,-6.6,-8.6,-18.9,-21.6,-33.1,
-67.5,-77,-999,-999,-77,-77,-77,-77,-76.5,-29.5,-4,7,9,18.5,930.7,909.5,-8.6,9,-16.9,-4,-15,
-74,-81.5,-87,-999,-81.5,-81.5,-81.5,-81.5,-81,-25.6,-33.4,9,15.5,23,18.7,909.5,-4.1,13.5,-12.4,-29.4,-38.4,
-51,-64,-73.5,-999,-64,-64,-64.5,-64,-64,-8,-21.6,4,-7.5,5.5,5.2,909.5,-21.6,-4,-29.4,3.8,-7.2,
-61.5,-53,-78.5,-999,-52.5,-53,-55.5,-53,-999,-33.9,-38.4,6,3,-5.5,10.2,909.5,-33.1,-15,-38.4,-7.2,933.5,

-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,1.5,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,919.3,929.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-5.5,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,919.3,929.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-4.7,1.50142,0,940.5,940.5,905.1,905.1,905.1,905.1,905.1,905.1,905.1,
-999,-999,-999,-999,-999,-999,-999,-999,-999,1.5,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,919.3,929.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,1.50142,0,940.5,940.5,905.1,935.2,905.1,905.1,905.1,905.1,905.1,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-3.8,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,917.4,917.4,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,905.1,905.1,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-21.6,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,919.3,919.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,1.50142,0,940.5,940.5,905.1,935.2,905.1,917.4,905.1,919.3,929.3,

-999,-61,-65.5,-71.5,-84,-67.5,-73.5,-52,-61,1.5,1.5,0,940.5,2.5,6,12.5,24,8.5,15,-13.5,-3.7,
-69,-79.5,-65.5,-999,-79.5,-79.5,-72,-79.5,-999,1.5,7,2,10.5,21,7,940.5,21,21,13.5,14,934.3,
-64.5,-999,-75,-74.5,-75,-75.5,-75,-74.5,-74.5,1.5,-14.5,8,6,940.5,16.5,16,15.5,-2,16.5,9,-14.5,
-71,-999,-83,-83.5,-83,-83.5,-83.5,-83.5,-83.5,1.5,-14.5,8,12.5,940.5,24.5,25,15.5,-2,17.5,14.5,-14.5,
-82.5,-999,-74,-74,-74,-74,-74,-74,-74,1.5,-12,8,24,940.5,15.5,15.5,15.5,-2,15.5,8.5,-12,
-67,-999,-56.5,-56.5,-56.5,-57,-56.5,-56.5,-56.5,1.5,-14.5,8,8.5,940.5,-2,-2,-2,-1.5,-2,-9,-14.5,
-73.5,-999,-76,-76,-76,-76.5,-76,-76,-75.5,1.5,-14.5,8,15,940.5,17.5,17.5,17.5,18,17.5,10.5,-14.5,
-51,-999,-73,-73,-73,-73,-73.5,-999,-73,1.5,-13.5,9,-7.5,940.5,14.5,14.5,14.5,14.5,15,933.5,-21,
-61,-999,-44,-44,-46.5,-44,-44,-44.5,-44.5,1.5,-21,7,2.5,940.5,-14.5,-14.5,-12,-14.5,-14.5,-21,-20.2,

-999,-69,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,-66.5,1.5,1.5,0,940.5,-5.3,-5.5,-7.8,-7.8,-7,-14.5,-6,3.5,
-68,-999,-73,-73,-73,-73.5,-73,-73.5,-73,1.5,-38.8,7,9.5,924.7,-4.3,-1.3,-1.8,-24.3,-18.3,-38.8,-0.3,
-65.5,-70,-999,-75,-80,-86.5,-79.5,-65.5,-71,-14.3,-6.5,7,7,-4.3,927,0.7,5.7,13,-1.5,-6.5,-1,
-72,-74,-75.5,-999,-79.5,-61,-73,-75,-74.5,-14.3,-13.8,5,13.5,-0.3,3.5,924.7,3.7,-13.8,-8,0.7,0.2,
-83.5,-72.5,-79,-78,-999,-77.5,-75.5,-65,-72,-12,-8.3,7,25,-1.8,7,3.7,924.7,3.7,-5.5,-8.3,-0.8,
-68,-50,-87.5,-60.5,-78,-999,-58,-44.5,-50.5,-14.3,-26,7,9.5,-24.3,15.5,-13.8,3.7,925.5,-23,-26,-22,
-76.5,-56,-79.5,-74,-76.5,-58.5,-999,-65.5,-56.5,-14.3,-14.5,9,18,-18.3,7.5,-0.3,2.2,-15,918,-15.5,-24,
-52.5,-35.5,-65.5,-75,-66,-47.5,-65.5,-999,-35,-13.5,-23.5,8,-6,-38.8,-6.5,0.7,-8.3,-26,-15.5,940.5,-23.5,
-62,-74,-71,-74.5,-73.5,-51.5,-57,-35,-999,-21,-24,6,3.5,-0.3,-1,0.2,-0.8,-22,-24,-23.5,940.5,

-999,-999,-91,-90.5,-91.5,-90.5,-90,-90.5,-86.5,1.5,1.5,0,940.5,925.2,7,4.6,17.2,6.9,6.3,-6.5,3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,-1.3,6,940.5,925.2,-14.3,-1.8,11.2,8.7,-1.3,-9.3,-0.3,
-65.5,-59.5,-82,-82,-81.5,-81.5,-81.5,-82,-81.5,-6.5,-2.2,6,7,-14.3,13.7,-3.9,7.2,-5.8,-2.2,-6.8,-14.8,
-71.5,-72,-91,-999,-91.5,-91,-91,-92,-90.5,-13.8,-24.4,7,13,-1.8,22.7,913.1,-4.9,-22.9,-6.4,-24.4,-31.9,
-83,-85,-81,-81,-81,-81,-81,-81,-81,-8.3,-2.7,6,24.5,11.2,12.7,-4.9,6.7,-11.8,-2.7,-12.8,-20.3,
-67.5,-82.5,-62.5,-63,-62.5,-62.5,-62.5,-62.5,-62.5,-25.9,-22.6,7,9,8.7,-5.8,-22.9,-11.8,-21.1,-21.2,-22.6,-29.6,
-73,-72.5,-79.5,-79.5,-79,-79,-79,-79.5,-81,-14.3,-29.7,8,14.5,-1.3,11.2,-6.4,4.7,-4.6,-4.7,-22.2,-29.7,
-52,-64.5,-61.5,-61.5,-61.5,-61,-61.5,-999,-61.5,-23.6,-6.5,9,-6.5,-9.3,-6.8,-24.4,-12.8,-22.6,-22.2,940.5,-12.8,
-61.5,-73.5,-53.5,-54,-54,-54,-54,-54.5,-54,-23.7,-29.6,5,3,-0.3,-14.8,-31.9,-20.3,-29.6,-29.7,-4,-20.3,

-999,-60.5,-60.5,-999,-60,-60.5,-61,-60.5,-60.5,1.5,1.5,0,940.5,-24.3,-2.2,916.3,-29.5,-6,-28.5,-33.4,-6,
-69.5,-999,-80.5,-80.5,-80.5,-80.5,-80.5,-80.5,-80,-1.3,-9,6,11,914.2,17.8,-2.2,-9,14,-9,-13.4,13.5,
-65.5,-999,-999,-92.5,-90.5,-90,-999,-999,-999,-2.3,8.3,8,7,914.2,936.3,9.8,1,10.8,17.8,21.8,8.3,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-24.8,-9.7,5,940.5,914.2,936.3,916.3,7.8,-9.7,-2.7,1.8,-11.2,
-83.5,-999,-92,-90.5,-90.5,-93,-92.5,-90.5,-92,-2.7,-29.5,9,25,914.2,29.3,7.8,1,-16.5,-9.5,-5.5,-18.5,
-67.5,-999,-73.5,-73,-73,-73,-73.5,-74,-73.5,-22.7,-16,6,9,914.2,10.8,-9.7,-16.5,6.5,-16,-19.9,4.5,
-75.5,-999,-80.5,-80,-80,-80.5,-999,-80.5,-80.5,-29.5,-18,8,17,914.2,17.8,-2.7,-9.5,14,909.5,-13.4,-18,
-52.5,-999,-84.5,-84.5,-84,-84.5,-84,-84.5,-84,-6.5,-33.4,9,-6,914.2,21.8,1.8,-5.5,18,-5.5,-9.4,-22.4,
-62,-999,-71,-71.5,-71,-71,-71.5,-71.5,-72,-29.5,-18.5,4,3.5,914.2,8.3,-11.2,-18.5,4.5,-18,-22.4,5.5,

-999,-82,-81,-81.5,-999,-81,-81,-86.5,-81.5,1.5,1.5,0,940.5,11,-8.5,5.5,921,-12.9,2.5,-6.5,4.5,
-69.5,-999,-89.5,-88,-88.5,-88.5,-89,-89.5,-89.5,-8.5,-2.7,7,11,929.3,-8.19678e-15,12,10.5,-13.2,5.3,-2.7,-26.7,
-65,-74,-74,-999,-73.5,-74,-74,-74.5,-74,1.5,-46.5,8,6.5,4.3,-15.5,-5.5,-4.5,-33.5,-15,-18,-46.5,
-70.5,-84,-84,-999,-83.5,-83.5,-84,-84,-83.5,-9.7,5.5,6,12,14.3,-5.5,923,5.5,-10.4,5.5,22.7,21.2,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-29.5,-35,8,940.5,929.3,909.5,923,921,-22,-4,-6.5,-35,
-67,-56.5,-56,-89,-56,-56,-56.5,-56.5,-56.5,-16,-12.9,9,8.5,-13.2,-33.5,13,-22,-37.9,-22,-21.9,-50.9,
-73.5,-75,-74.5,-999,-74,-74,-74.5,-74,-74,-18,-4,4,15,5.3,-15,923,-4,-19.9,-4,-6.5,-35,
-52,-67,-71.5,-999,-71.5,-72,-72,-999,-72,-33.9,-6.5,4,-6.5,-2.7,-18,923,-6.5,-21.9,-6.5,937.7,-17.8,
-63,-43,-43,-999,-43,-43,-43.5,-43.5,-43.5,-18.5,-50.9,5,4.5,-26.7,-46.5,923,-35,-50.9,-35,-17.8,-18.8,

-999,-80,-999,-80,-999,-81,-80,-60.5,-999,1.5,1.5,0,940.5,10,905.1,7.1,935.2,8.5,-45.4,-8,940.5,
-68.5,-72.5,-72.5,-999,-72.5,-72.5,-72.5,-72.5,-72.5,-2.7,-52.9,6,10,14,-21.4,36.5,8.7,6,-52.9,0.5,14,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,-35.4,7,940.5,940.5,905.1,-18.4,905.1,-23.9,-18.4,-35.4,905.1,
-70.5,-95,-75.5,-79.5,-999,-79,-94.5,-999,-999,1.5,-14.4,7,12,36.5,-18.4,6.6,926.1,-2.9,-30.9,-14.4,926.1,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-33.9,8.7,1,940.5,940.5,905.1,926.1,935.2,932.5,873.6,930.5,935.2,
-67,-70.5,-70,-70,-999,-70,-70,-82.5,-70,-12.9,-55.4,6,8.5,12,-23.9,-2.9,935.2,3.5,-55.4,-8,11.5,
-73,-75.5,-75.5,-75.5,-999,-75,-75,-999,-75,-3.8,-45.4,9,14.5,17,-18.4,2.6,935.2,8.5,-50.4,-66.4,16.5,
-52,-59,-58.5,-58.5,-999,-58.5,-59,-999,-59,-6.5,-66.4,6,-6.5,0.5,-35.4,-14.4,935.2,-8,-66.4,930.5,0.5,
-999,-999,-999,-999,-999,-999,-999,-999,-999,-65.4,0.5,7,940.5,940.5,905.1,926.1,935.2,932.5,873.6,930.5,940.5,

-999,-999,-999,-85.5,-82,-999,-999,-999,-61,1.5,1.5,0,940.5,924.7,940.5,-39.9,-11.9,873.6,939.7,936.3,-32.9,
